Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated,PER,PriceToBook,Volatilitas,ROI_Tahunan,DividendYield
SUGI,Sugih Energy Tbk.,2002-06-19,24811541414.0,Pengembangan,Energy,,,,,,,,,,,0.7452,0.4407,0.0734
SULI,SLJ Global Tbk.,1994-03-21,3986916802.0,Utama,Basic Materials,142.0,566142185884.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,142.0,0.5507,0.0473,0.0688
SUPR,Solusi Tunas Pratama Tbk.,2011-10-11,1137579698.0,Pengembangan,Infrastructures,34000.0,38677709732000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-10-11,2023-01-06,1.0,34000.0,0.6685,0.0301,0.053
SURE,Super Energy Tbk.,2018-10-05,1497576771.0,Pengembangan,Energy,1720.0,2575832046120.0,2021-11-01 09:00:00,2022-12-30 15:59:00,2020-04-16 09:00:00,2022-12-30 15:00:00,2018-10-05,2023-01-06,1.0,1720.0,0.5734,0.123,0.063
SWAT,Sriwahana Adityakarta Tbk.,2018-06-08,3019200000.0,Pengembangan,Basic Materials,50.0,150960000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-06-08,2023-01-06,1.0,50.0,0.5434,-0.0601,0.0292
SWID,Saraswanti Indoland Developmen,2022-07-07,5385000000.0,Pengembangan,Properties & Real Estate,100.0,538500000000.0,2022-07-07 09:00:00,2023-01-06 15:59:00,2022-07-07 09:00:00,2023-01-06 15:00:00,2022-07-07,2023-01-06,1.0,100.0,0.7433,0.4242,0.0525
TALF,Tunas Alfin Tbk.,2014-01-17,1353435000.0,Pengembangan,Basic Materials,312.0,422271720000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2014-01-17,2023-01-06,1.0,312.0,0.4598,0.2968,0.0236
TAMA,Lancartama Sejati Tbk.,2020-02-10,1000000005.0,Pengembangan,Infrastructures,50.0,50000000250.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2020-02-10,2023-01-06,1.0,50.0,0.114,0.193,0.0635
TAMU,Pelayaran Tamarin Samudra Tbk.,2017-05-10,37500000000.0,Pengembangan,Energy,50.0,1875000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-05-10,2023-01-06,1.0,50.0,0.7565,0.4394,0.005
TAPG,Triputra Agro Persada Tbk.,2021-04-12,19852540000.0,Utama,Consumer Non-Cyclicals,610.0,12110049400000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-04-12 09:00:00,2023-01-06 15:00:00,2021-04-12,2023-01-06,1.0,610.0,0.7989,-0.216,0.0574
TARA,Agung Semesta Sejahtera Tbk.,2014-07-11,10069645750.0,Utama,Properties & Real Estate,50.0,503482287500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2014-07-11,2023-01-06,1.0,50.0,0.7414,0.4628,0.0483
TAXI,Express Transindo Utama Tbk.,2012-11-02,10223647156.0,Utama,Transportation & Logistic,50.0,511182357800.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-11-02,2023-01-06,1.0,50.0,0.7676,0.3032,0.0729
TAYS,Jaya Swarasa Agung Tbk.,2021-12-06,1098920000.0,Pengembangan,Consumer Non-Cyclicals,540.0,593416800000.0,2021-12-06 09:00:00,2023-01-06 15:59:00,2021-12-06 09:00:00,2023-01-06 15:00:00,2021-12-06,2023-01-06,1.0,540.0,0.6025,0.2325,0.0635
TBIG,Tower Bersama Infrastructure T,2010-10-26,22656999445.0,Utama,Infrastructures,2130.0,48259408817850.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-10-26,2023-01-06,1.0,2130.0,0.2318,0.4578,0.0121
TBLA,Tunas Baru Lampung Tbk.,2000-02-14,5342098939.0,Utama,Consumer Non-Cyclicals,690.0,3686048267910.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,690.0,0.8226,0.0317,0.029
TBMS,Tembaga Mulia Semanan Tbk.,1990-05-23,367340000.0,Pengembangan,Basic Materials,1575.0,578560500000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1575.0,0.6227,0.0467,0.0219
TCID,Mandom Indonesia Tbk.,1993-09-30,201066667.0,Utama,Consumer Non-Cyclicals,6225.0,1251640002075.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,6225.0,0.5275,-0.1476,0.0054
TCPI,Transcoal Pacific Tbk.,2018-07-06,5000000000.0,Pengembangan,Energy,7600.0,38000000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-07-06,2023-01-06,1.0,7600.0,0.5062,0.1443,0.0687
TDPM,Tridomain Performance Material,2018-04-09,10485050500.0,Utama,Basic Materials,119.0,1247721009500.0,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-04-09,2023-01-06,1.0,119.0,0.56,0.1053,0.0724
TEBE,Dana Brata Luhur Tbk.,2019-11-18,1285000000.0,Pengembangan,Energy,805.0,1034425000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-11-18,2023-01-06,1.0,805.0,0.7291,0.2097,0.0798
TECH,Indosterling Technomedia Tbk.,2020-06-04,1256300000.0,Pengembangan,Technology,3300.0,4145790000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-06-04 09:00:00,2023-01-06 15:00:00,2020-06-04,2023-01-06,1.0,3300.0,0.2074,-0.1556,0.0525
TELE,Tiphone Mobile Indonesia Tbk.,2012-01-12,7302194889.0,Utama,Consumer Cyclicals,50.0,365109744450.0,2022-06-06 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-01-12,2023-01-06,1.0,50.0,0.7148,0.2198,0.0755
TFAS,Telefast Indonesia Tbk.,2019-09-17,1666666500.0,Pengembangan,Technology,3480.0,5799999420000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-09-17,2023-01-06,1.0,3480.0,0.5988,0.2022,0.0268
TFCO,Tifico Fiber Indonesia Tbk.,1980-02-26,4823076400.0,Pengembangan,Consumer Cyclicals,670.0,3231461188000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,670.0,0.0504,-0.0077,0.0261
TGKA,Tigaraksa Satria Tbk.,1990-06-11,918492750.0,Pengembangan,Consumer Non-Cyclicals,7000.0,6429449250000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,7000.0,0.4784,-0.1068,0.0633
TGRA,Terregra Asia Energy Tbk.,2017-05-16,2750000000.0,Utama,Infrastructures,50.0,137500000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-05-16,2023-01-06,1.0,50.0,0.1095,-0.0312,0.0644
TIFA,KDB Tifa Finance Tbk.,2011-07-08,3552213000.0,Pengembangan,Financials,430.0,1527451590000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-07-08,2023-01-06,1.0,430.0,0.3904,0.2003,0.0757
TINS,Timah Tbk.,1995-10-19,7447753454.0,Utama,Basic Materials,1145.0,8527677704830.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1145.0,0.1941,-0.2177,0.0021
TIRA,Tira Austenite Tbk,1993-07-27,588000000.0,Pengembangan,Industrials,408.0,239904000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,408.0,0.4673,-0.052,0.0233
TIRT,Tirta Mahakam Resources Tbk,1999-12-13,1011774750.0,Utama,Basic Materials,50.0,50588737500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,50.0,0.7676,0.1617,0.0127
TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,1990-04-03,3113223570.0,Utama,Basic Materials,6975.0,21714734400750.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,6975.0,0.2066,0.0371,0.0367
TLDN,Teladan Prima Agro Tbk.,2022-04-12,12946530200.0,Utama,Consumer Non-Cyclicals,585.0,7573720167000.0,2022-04-12 09:00:00,2023-01-06 15:59:00,2022-04-12 09:00:00,2023-01-06 15:00:00,2022-04-12,2023-01-06,1.0,585.0,0.8429,0.1821,0.0196
TLKM,Telkom Indonesia (Persero) Tbk,1995-11-14,99062216600.0,Utama,Infrastructures,3710.0,367520823586000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,3710.0,0.1929,0.3207,0.0038
TMAS,Temas Tbk.,2003-07-09,5705150000.0,Utama,Transportation & Logistic,2030.0,11581454500000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2003-07-09,2023-01-06,1.0,2030.0,0.2363,-0.0252,0.0386
TMPO,Tempo Intimedia Tbk.,2001-01-08,1058333250.0,Pengembangan,Consumer Cyclicals,117.0,123824990250.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,117.0,0.4617,-0.2115,0.0253
TNCA,Trimuda Nuansa Citra Tbk.,2018-06-28,421640000.0,Pengembangan,Transportation & Logistic,282.0,118902480000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-06-28,2023-01-06,1.0,282.0,0.5747,-0.1495,0.0425
TOBA,TBS Energi Utama Tbk.,2012-07-06,8049964000.0,Utama,Energy,545.0,4387230380000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-07-06,2023-01-06,1.0,545.0,0.8176,-0.2374,0.0574
TOOL,Rohartindo Nusantara Luas Tbk.,2022-08-09,2050000000.0,Pengembangan,Consumer Cyclicals,73.0,149650000000.0,2022-08-09 09:00:00,2023-01-06 15:59:00,2022-08-09 09:00:00,2023-01-06 15:00:00,2022-08-09,2023-01-06,1.0,73.0,0.4927,0.3709,0.0368
TOPS,Totalindo Eka Persada Tbk.,2017-06-16,33330000000.0,Utama,Infrastructures,50.0,1666500000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-06-16,2023-01-06,1.0,50.0,0.2302,0.4453,0.0657
TOTL,Total Bangun Persada Tbk.,2006-07-25,3410000000.0,Utama,Infrastructures,304.0,1036640000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2006-07-25,2023-01-06,1.0,304.0,0.6456,-0.1912,0.0349
TOTO,Surya Toto Indonesia Tbk.,1990-10-30,10320000000.0,Pengembangan,Industrials,264.0,2724480000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,264.0,0.5761,0.4959,0.0566
TOWR,Sarana Menara Nusantara Tbk.,2010-03-08,51014625000.0,Utama,Infrastructures,1155.0,58921891875000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-03-08,2023-01-06,1.0,1155.0,0.1891,-0.0326,0.0718
TOYS,Sunindo Adipersada Tbk.,2020-08-06,1435000297.0,Pengembangan,Consumer Cyclicals,68.0,97580020196.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-08-06 09:00:00,2023-01-06 15:00:00,2020-08-06,2023-01-06,1.0,68.0,0.7926,0.412,0.068
TPIA,Chandra Asri Petrochemical Tbk,2008-05-26,21627886273.0,Pengembangan,Basic Materials,2340.0,50609253878820.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2008-05-26,2023-01-06,1.0,2340.0,0.8264,0.2632,0.046
TPMA,Trans Power Marine Tbk.,2013-02-20,2633300000.0,Pengembangan,Energy,456.0,1200784800000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-02-20,2023-01-06,1.0,456.0,0.2292,0.3447,0.0748
TRAM,Trada Alam Minera Tbk.,2008-09-10,49643627934.0,Utama,Energy,50.0,2482181396700.0,,,,,2008-09-10,2023-01-06,1.0,50.0,0.3851,0.4727,0.0104
TRGU,Cerestar Indonesia Tbk.,2022-07-08,7945412700.0,Pengembangan,Consumer Non-Cyclicals,220.0,1747990794000.0,2022-07-08 09:00:00,2023-01-06 15:59:00,2022-07-08 09:00:00,2023-01-06 15:00:00,2022-07-08,2023-01-06,1.0,220.0,0.2794,0.2369,0.0157
TRIL,Triwira Insanlestari Tbk.,2008-01-28,1200000000.0,Pengembangan,Industrials,,,,,,,,,,,0.1943,-0.167,0.0036
TRIM,Trimegah Sekuritas Indonesia T,2000-01-31,7109300000.0,Utama,Financials,218.0,1549827400000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,218.0,0.1746,-0.1172,0.0391
TRIN,Perintis Triniti Properti Tbk.,2020-01-15,4399330905.0,Pengembangan,Properties & Real Estate,288.0,1267007300640.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2020-01-15,2023-01-06,1.0,288.0,0.1181,-0.1339,0.0091
TRIO,Trikomsel Oke Tbk.,2009-04-14,26007494645.0,Utama,Consumer Cyclicals,,,,,,,,,,,0.7136,0.4556,0.0398
TRIS,Trisula International Tbk.,2012-06-28,3141443806.0,Pengembangan,Consumer Cyclicals,228.0,716249187768.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-06-28,2023-01-06,1.0,228.0,0.5025,-0.145,0.0059
TRJA,Transkon Jaya Tbk.,2020-08-27,1510200000.0,Pengembangan,Transportation & Logistic,232.0,350366400000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-08-27 09:00:00,2023-01-06 15:00:00,2020-08-27,2023-01-06,1.0,232.0,0.8263,0.1852,0.031
TRST,Trias Sentosa Tbk.,1990-07-02,2808000000.0,Utama,Basic Materials,715.0,2007720000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,715.0,0.0879,0.2768,0.0207
TRUE,Triniti Dinamik Tbk.,2021-06-10,7570888280.0,Pengembangan,Properties & Real Estate,50.0,378544414000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-06-10 09:00:00,2023-01-06 15:00:00,2021-06-10,2023-01-06,1.0,50.0,0.3046,0.3137,0.0684
TRUK,Guna Timur Raya Tbk.,2018-05-23,435000000.0,Pengembangan,Transportation & Logistic,96.0,41760000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-05-23,2023-01-06,1.0,96.0,0.4129,0.2156,0.0123
TRUS,Trust Finance Indonesia Tbk,2002-11-28,800000000.0,Pengembangan,Financials,426.0,340800000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2002-11-28,2023-01-06,1.0,426.0,0.3736,0.4431,0.0563
TSPC,Tempo Scan Pacific Tbk.,1994-06-17,4509864300.0,Utama,Healthcare,1400.0,6313810020000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1400.0,0.564,0.1176,0.0239
TUGU,Asuransi Tugu Pratama Indonesi,2018-05-28,1777777800.0,Pengembangan,Financials,1535.0,2728888923000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-05-28,2023-01-06,1.0,1535.0,0.4124,-0.2464,0.0219
TURI,Tunas Ridean Tbk.,1995-05-16,5580000000.0,Utama,Consumer Cyclicals,1560.0,8704800000000.0,2021-11-01 09:00:00,2022-05-27 15:59:00,2020-04-16 09:00:00,2022-05-27 16:00:00,2001-04-16,2023-01-06,1.0,1560.0,0.2965,-0.0832,0.0119
UANG,Pakuan Tbk.,2020-07-06,1210000000.0,Pengembangan,Consumer Cyclicals,865.0,1046650000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-07-06 09:00:00,2023-01-06 15:00:00,2020-07-06,2023-01-06,1.0,865.0,0.4528,0.1074,0.0139
UCID,Uni-Charm Indonesia Tbk.,2019-12-20,4156572300.0,Utama,Consumer Non-Cyclicals,1120.0,4655360976000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-12-20,2023-01-06,1.0,1120.0,0.1259,-0.0157,0.0417
UFOE,Damai Sejahtera Abadi Tbk.,2021-02-01,2287500000.0,Utama,Consumer Cyclicals,206.0,471225000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-02-01 09:00:00,2023-01-06 15:00:00,2021-02-01,2023-01-06,1.0,206.0,0.2298,0.4166,0.0643
ULTJ,Ultra Jaya Milk Industry & Tra,1990-07-02,11553528000.0,Utama,Consumer Non-Cyclicals,1440.0,16637080320000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1440.0,0.1905,0.4004,0.014
UNIC,Unggul Indah Cahaya Tbk.,1989-11-06,383331363.0,Utama,Basic Materials,9925.0,3804563777775.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,9925.0,0.8342,0.1064,0.0391
UNIQ,Ulima Nitra Tbk.,2021-03-08,3138983000.0,Utama,Energy,63.0,197755929000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-03-08 09:00:00,2023-01-06 15:00:00,2021-03-08,2023-01-06,1.0,63.0,0.5958,-0.272,0.0138
UNIT,Nusantara Inti Corpora Tbk,2002-04-18,75422200.0,Pengembangan,Consumer Cyclicals,316.0,23833415200.0,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-04-18,2023-01-06,1.0,316.0,0.1631,0.2489,0.0119
UNSP,Bakrie Sumatera Plantations Tb,1990-03-06,2500162344.0,Utama,Consumer Non-Cyclicals,134.0,335021754096.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,134.0,0.0547,0.2917,0.0204
UNTR,United Tractors Tbk.,1989-09-19,3730135136.0,Utama,Industrials,24975.0,93160125021600.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,24975.0,0.1073,0.3838,0.0625
UNVR,Unilever Indonesia Tbk.,1982-01-11,38150000000.0,Utama,Consumer Non-Cyclicals,4760.0,181594000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,4760.0,0.6122,0.4405,0.0473
URBN,Urban Jakarta Propertindo Tbk.,2018-12-10,3232122640.0,Pengembangan,Properties & Real Estate,157.0,507443254480.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-12-10,2023-01-06,1.0,157.0,0.5007,0.3984,0.0606
UVCR,Trimegah Karya Pratama Tbk.,2021-07-27,2000075630.0,Akselerasi,Technology,118.0,236008924340.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-07-27 09:00:00,2023-01-06 15:00:00,2021-07-27,2023-01-06,1.0,118.0,0.2042,0.1278,0.0132
VICI,Victoria Care Indonesia Tbk.,2020-12-17,6708000000.0,Utama,Consumer Non-Cyclicals,488.0,3273504000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-12-17 09:00:00,2023-01-06 15:00:00,2020-12-17,2023-01-06,1.0,488.0,0.1999,-0.17,0.0706
VICO,Victoria Investama Tbk.,2013-07-08,9150094680.0,Utama,Financials,148.0,1354214012640.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-07-08,2023-01-06,1.0,148.0,0.3362,-0.0763,0.0406
VINS,Victoria Insurance Tbk.,2015-09-28,1460573616.0,Pengembangan,Financials,133.0,194256290928.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2015-09-28,2023-01-06,1.0,133.0,0.7,-0.1299,0.045
VIVA,Visi Media Asia Tbk.,2011-11-21,16464270400.0,Utama,Consumer Cyclicals,50.0,823213520000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-11-21,2023-01-06,1.0,50.0,0.2258,0.1774,0.0291
VOKS,Voksel Electric Tbk.,1990-12-20,4155602595.0,Utama,Industrials,136.0,565161952920.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,136.0,0.2787,-0.2491,0.0293
VRNA,Verena Multi Finance Tbk.,2008-06-25,5687353997.0,Pengembangan,Financials,99.0,563048045703.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2008-06-25,2023-01-06,1.0,99.0,0.1778,0.1825,0.0382
VTNY,Venteny Fortuna International ,2022-12-15 00:00:00,6265193445.0,Pengembangan,Financials,444.0,2781745889580.0,2022-12-15 09:00:00,2023-01-06 15:59:00,2022-12-15 09:00:00,2023-01-06 15:00:00,2022-12-15,2023-01-06,1.0,444.0,0.8235,-0.0294,0.0401
WAPO,Wahana Pronatural Tbk.,2001-06-22,1240923111.0,Pengembangan,Consumer Non-Cyclicals,212.0,263075699532.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-06-22,2023-01-06,1.0,212.0,0.4508,-0.0701,0.0447
WEGE,Wijaya Karya Bangunan Gedung T,2017-11-30,9572000000.0,Utama,Infrastructures,139.0,1330508000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-11-30,2023-01-06,1.0,139.0,0.7652,-0.2333,0.0424
WEHA,WEHA Transportasi Indonesia Tb,2007-05-31,886411265.0,Utama,Transportation & Logistic,107.0,94846005355.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2007-05-31,2023-01-06,1.0,107.0,0.6594,-0.0075,0.0113
WGSH,Wira Global Solusi Tbk.,2021-12-06,1042500000.0,Akselerasi,Technology,140.0,145950000000.0,2021-12-06 09:00:00,2023-01-06 15:59:00,2021-12-06 09:00:00,2023-01-06 15:00:00,2021-12-06,2023-01-06,1.0,140.0,0.299,-0.1301,0.0227
WICO,Wicaksana Overseas Internation,1994-08-08,1268950977.0,Pengembangan,Consumer Non-Cyclicals,378.0,479663469306.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,378.0,0.8027,0.254,0.0408
WIFI,Solusi Sinergi Digital Tbk.,2020-12-30,2050292287.0,Pengembangan,Consumer Cyclicals,131.0,268588289597.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-12-30 09:00:00,2023-01-06 15:00:00,2020-12-30,2023-01-06,1.0,131.0,0.7964,0.2325,0.0254
WIIM,Wismilak Inti Makmur Tbk.,2012-12-18,2099873760.0,Utama,Consumer Non-Cyclicals,630.0,1322920468800.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-12-18,2023-01-06,1.0,630.0,0.7161,-0.1641,0.063
WIKA,Wijaya Karya (Persero) Tbk.,2007-10-29,8969951372.0,Utama,Infrastructures,765.0,6862012799580.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2007-10-29,2023-01-06,1.0,765.0,0.1392,0.3723,0.0193
WINR,Winner Nusantara Jaya Tbk.,2022-04-25,5235200000.0,Utama,Properties & Real Estate,50.0,261760000000.0,2022-04-25 09:00:00,2023-01-06 15:59:00,2022-04-25 09:00:00,2023-01-06 15:00:00,2022-04-25,2023-01-06,1.0,50.0,0.8292,-0.1711,0.0158
WINS,Wintermar Offshore Marine Tbk.,2010-11-29,4346087057.0,Utama,Energy,282.0,1225596550074.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-11-29,2023-01-06,1.0,282.0,0.5087,0.3161,0.0121
WIRG,WIR ASIA Tbk.,2022-04-04,11919159000.0,Pengembangan,Technology,109.0,1299188331000.0,2022-04-04 09:00:00,2023-01-06 15:59:00,2022-04-04 09:00:00,2023-01-06 15:00:00,2022-04-04,2023-01-06,1.0,109.0,0.298,-0.1585,0.0541
WMPP,Widodo Makmur Perkasa Tbk.,2021-12-06,29419000000.0,Utama,Consumer Non-Cyclicals,71.0,2088749000000.0,2021-12-06 09:00:00,2023-01-06 15:59:00,2021-12-06 09:00:00,2023-01-06 15:00:00,2021-12-06,2023-01-06,1.0,71.0,0.7157,-0.2692,0.0117
WMUU,Widodo Makmur Unggas Tbk.,2021-02-02,12941176500.0,Utama,Consumer Non-Cyclicals,62.0,802352943000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-02-02 09:00:00,2023-01-06 15:00:00,2021-02-02,2023-01-06,1.0,62.0,0.0801,0.0454,0.0395
WOMF,Wahana Ottomitra Multiartha Tb,2004-12-13,3481481480.0,Utama,Financials,256.0,891259258880.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2004-12-13,2023-01-06,1.0,256.0,0.569,0.2175,0.0192
WOOD,Integra Indocabinet Tbk.,2017-06-21,6362500000.0,Utama,Consumer Cyclicals,342.0,2175975000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-06-21,2023-01-06,1.0,342.0,0.6707,0.1088,0.0325
